tex,image_path
\int \sqrt{-9 x^2 + \pi x + e} dx,images/img_0002871.png
\int \cos ax \sinh -5x dx,images/img_0002872.png
\int \sinh 3x \cosh -9x dx,images/img_0002873.png
\int \sqrt{x^3(-2x+e)} dx,images/img_0002874.png
\int \cos^2 -7x \sin -6x dx,images/img_0002875.png
\int \sin^2 7x \cos bx dx,images/img_0002876.png
\int \frac{1}{\sqrt{x^2 + 9^2}} dx,images/img_0002877.png
\int e^{7x} \sinh -4x dx,images/img_0002878.png
\int x^8 \ln x dx,images/img_0002879.png
\int \frac{x}{\sqrt{\pi x^2-4x-1}} dx,images/img_0002880.png
\int x^9 dx,images/img_0002881.png
\int \ln 5x dx,images/img_0002882.png
\int e^{2x} \tanh 7x dx,images/img_0002883.png
\int \cos 7x \sin -4x dx,images/img_0002884.png
\int \sinh 1x \cosh 1x dx,images/img_0002885.png
\int e^{8x} \cosh 2x dx,images/img_0002886.png
\int \cos -5x \sinh \pi x dx,images/img_0002887.png
\int x^n e^{ex} dx,images/img_0002888.png
\int \cos 3x \sinh -9x dx,images/img_0002889.png
\int \sqrt{x(-5x+1)} dx,images/img_0002890.png
\int \cos 1x \cosh -4x dx,images/img_0002891.png
\int \csc^2 -1x dx,images/img_0002892.png
\int \frac{1}{(x+6)(x-6)} dx,images/img_0002893.png
\int \cos^2 7x \sin 8x dx,images/img_0002894.png
\int x \cos -9x dx,images/img_0002895.png
\int e^{+1x^2} dx,images/img_0002896.png
\int x(x-1)^4 dx,images/img_0002897.png
\int \ln \left ( 3x^2 + 9x + 2\right) dx,images/img_0002898.png
\int e^{+7x^2} dx,images/img_0002899.png
\int \sin^2 -5x \cos 7x dx,images/img_0002900.png
\int \sqrt{x^3(-4x+7)} dx,images/img_0002901.png
\int \frac{1}{\sqrt{x-4}} dx,images/img_0002902.png
\int x^4 \cos -6x dx,images/img_0002903.png
\int x \ln \left ( (-4)^2 - e^2 x^2 \right ) dx,images/img_0002904.png
\int \sec^2 -1x dx,images/img_0002905.png
\int x^6 dx,images/img_0002906.png
\int x \sqrt{1x + 5} dx,images/img_0002907.png
\int \tan^3 4x dx,images/img_0002908.png
\int x e^{-9x^2} {dx},images/img_0002909.png
\int x^4 dx,images/img_0002910.png
\int x\sqrt{x+6} dx,images/img_0002911.png
\int e^{\pi x} \tanh 7x dx,images/img_0002912.png
\int e^{-6x} \cos 3x dx,images/img_0002913.png
\int \cos^2 -4x \sin -4x dx,images/img_0002914.png
\int x^n \cos 3x dx,images/img_0002915.png
\int e^{-1x} \cos 9x dx,images/img_0002916.png
\int x\sqrt{x-6} dx,images/img_0002917.png
\int \sinh 4x \cosh 8x dx,images/img_0002918.png
\int \cos 1x \cosh 2x dx,images/img_0002919.png
\int \sqrt{-3x+1} dx,images/img_0002920.png
\int \sqrt{\frac{x}{a+x}} dx,images/img_0002921.png
\int \tan^n ex dx,images/img_0002922.png
\int e^{-2x} \sin 5x dx,images/img_0002923.png
\int \ln 3x dx,images/img_0002924.png
\int \csc^2 \pi x dx,images/img_0002925.png
\int \frac{1}{(x+5)(x-4)} dx,images/img_0002926.png
\int \frac{x}{7^2+x^2} dx,images/img_0002927.png
\int e^{6x} \sinh 1x dx,images/img_0002928.png
\int x(x-1)^5 dx,images/img_0002929.png
\int e^{-9x} \cos 7x dx,images/img_0002930.png
\int e^{-9x} \cos -3x dx,images/img_0002931.png
\int x(x-6)^5 dx,images/img_0002932.png
\int x^2 e^{-ax^2} {dx},images/img_0002933.png
\int \frac{x}{8x^2+4x-1} dx,images/img_0002934.png
\int x \sqrt{5 x^2 + \pi x + 8} dx,images/img_0002935.png
\int \frac{x}{\sqrt{8x^2+5x+\pi }} dx,images/img_0002936.png
\int \frac{x}{(x+3)^2} dx,images/img_0002937.png
\int \cos -6x \cosh -6x dx,images/img_0002938.png
\int \frac{1}{\sqrt{e^2 - x^2}} dx,images/img_0002939.png
\int \ln ( x^2 + (-3)^2 ) {dx},images/img_0002940.png
\int \tan 1x dx,images/img_0002941.png
\int e^{-8x} \sin 5x dx,images/img_0002942.png
\int x \sqrt{a x^2 -1x + 1} dx,images/img_0002943.png
\int \tan^4 -7x dx,images/img_0002944.png
\int \sinh -6x \cosh -1x dx,images/img_0002945.png
\int \frac{x}{\sqrt{x^2+ (-1)^2}} dx,images/img_0002946.png
\int x \ln \left ( \pi ^2 - 6^2 x^2 \right ) dx,images/img_0002947.png
\int e^{-9x^2} dx,images/img_0002948.png
\int \cos ax \sinh bx dx,images/img_0002949.png
\int \sqrt{x^3(-4x+b)} dx,images/img_0002950.png
\int x \sqrt{4 x^2 + \pi x + 7} dx,images/img_0002951.png
\int e^x \cos x dx,images/img_0002952.png
\int \sqrt{\frac{x}{\pi +x}} dx,images/img_0002953.png
\int x e^{\pi x} dx,images/img_0002954.png
\int \frac{1}{2x-3} dx,images/img_0002955.png
\int \frac{x}{(x-5)^2} dx,images/img_0002956.png
\int \cos -4x dx,images/img_0002957.png
\int \frac{1}{-1x-7} dx,images/img_0002958.png
\int \frac{x}{\sqrt{-2x^2+3x-9}} dx,images/img_0002959.png
\int \cos^3 8x dx,images/img_0002960.png
\int e^{-4x} \cosh -3x dx,images/img_0002961.png
\int \sqrt{(-7)^2 - x^2} dx,images/img_0002962.png
\int (x+3)^4 dx,images/img_0002963.png
\int \cos^2 7x \sin 2x dx,images/img_0002964.png
\int \sqrt{4x+\pi } dx,images/img_0002965.png
\int \frac{1}{\sqrt{-9-x}} dx,images/img_0002966.png
\int \cos^2 5x \sin -8x dx,images/img_0002967.png
\int x(x+3)^9 dx,images/img_0002968.png
\int \sin^2 9x \cos -3x dx,images/img_0002969.png
\int \cos 3x \cosh ex dx,images/img_0002970.png
\int \cos^2 -6x \sin -6x dx,images/img_0002971.png
\int \cos 8x \sinh bx dx,images/img_0002972.png
\int \frac{1}{\sqrt{x^2 + (-5)^2}} dx,images/img_0002973.png
\int \sin 9x \cosh 1x dx,images/img_0002974.png
\int \sqrt{8x-3} dx,images/img_0002975.png
\int x^e \cos -1x dx,images/img_0002976.png
\int \cos^2 5x \sin 2x dx,images/img_0002977.png
\int \frac{x}{\sqrt{-1x^2+4x+\pi }} dx,images/img_0002978.png
\int \cos -5x \sin ex dx,images/img_0002979.png
\int \tan^3 1x dx,images/img_0002980.png
\int (x+a)^9 dx,images/img_0002981.png
\int x \sqrt{x^2 + (-9)^2} dx,images/img_0002982.png
\int \sin^3 9x dx,images/img_0002983.png
\int e^{2x} \sinh 3x dx,images/img_0002984.png
\int \sin ax \sinh 8x dx,images/img_0002985.png
\int\frac{1}{\sqrt{2x^2-9x-1}} dx,images/img_0002986.png
\int \cos -4x \sin -8x dx,images/img_0002987.png
\int \tan -2x dx,images/img_0002988.png
\int x \cos 7x dx,images/img_0002989.png
\int \sqrt{x(8x+b)} dx,images/img_0002990.png
\int \tanh ex dx,images/img_0002991.png
\int x \sin ex dx,images/img_0002992.png
\int x \sqrt{-3 x^2 -2x + 6} dx,images/img_0002993.png
\int \frac{x^2}{(-9)^2+x^2} dx,images/img_0002994.png
\int \sqrt{x^3(-7x-7)} dx,images/img_0002995.png
\int \sqrt{x(ex+b)} dx,images/img_0002996.png
\int x \sqrt{3 x^2 + 1x + \pi } dx,images/img_0002997.png
\int \sin^2 5x dx,images/img_0002998.png
\int \sqrt{x^3(-6x+b)} dx,images/img_0002999.png
